WAP96,WAP100,WAP101,WAP102,WAP104,WAP105,WAP106,WAP107,WAP108,WAP112,WAP114,WAP115,WAP116,WAP117,WAP118,LABEL,X,Y,DEVICE
-77,100,100,-88,100,100,100,100,100,100,100,100,100,100,-94,1633,3.5,12.5,1210
-74,100,100,-87,100,100,100,100,100,100,100,-92,100,100,-95,1633,3.5,12.5,1210
-72,100,100,-88,100,100,100,100,100,100,100,-92,100,100,100,1633,3.5,12.5,1210
-72,100,100,-88,100,-93,100,100,100,100,100,100,100,100,-93,1633,3.5,12.5,1210
-78,100,100,-87,100,-93,100,100,100,100,100,100,100,100,-97,1633,3.5,12.5,1210
-71,100,100,-87,100,100,100,100,100,100,100,100,100,100,-93,1633,3.5,12.5,121D
-75,100,100,-94,100,100,100,100,100,100,100,100,100,100,-89,1633,3.5,12.5,121D
-79,100,100,-93,100,100,100,100,100,100,100,100,100,100,-91,1633,3.5,12.5,121D
-76,100,100,-90,100,100,100,100,100,100,100,100,100,100,-91,1633,3.5,12.5,121D
-73,100,100,-86,100,100,100,100,100,100,100,100,100,100,-88,1633,3.5,12.5,121D
-82,100,100,-88,100,100,100,100,100,100,100,100,100,100,-93,1633,3.5,12.5,121D
-76,100,100,-93,100,100,100,100,100,100,100,-98,100,100,-93,1633,3.5,12.5,121D
-76,100,100,-91,100,100,100,100,100,100,100,100,100,100,-93,1633,3.5,12.5,121D
-77,100,100,-93,100,100,100,100,100,100,100,-94,100,100,-88,1633,3.5,12.5,1F61
-75,100,100,100,100,100,100,100,100,100,100,-94,100,100,-87,1633,3.5,12.5,1F61
-77,100,100,-93,100,-96,100,100,100,100,100,100,100,100,-88,1633,3.5,12.5,1F61
-76,100,100,-92,100,100,100,100,100,100,100,100,100,100,-89,1633,3.5,12.5,1F61
-75,100,100,-97,100,100,100,100,100,100,100,100,100,100,-90,1633,3.5,12.5,1F61
-75,100,100,-91,100,-95,100,-97,100,100,100,-95,100,100,-87,1633,3.5,12.5,1F61
-78,100,100,100,100,100,100,-99,100,100,100,100,100,100,-88,1633,3.5,12.5,1F61
-78,100,100,-96,100,100,100,100,100,100,100,100,100,100,-88,1633,3.5,12.5,1F61
-73,100,100,-92,100,100,100,100,100,100,100,-95,100,100,-88,1633,3.5,12.5,1F61
-79,100,100,-90,100,100,100,100,100,100,100,-96,100,100,-94,1633,3.5,12.5,2055
-75,100,100,-87,100,100,100,100,100,100,100,-95,100,100,-93,1633,3.5,12.5,2055
-74,100,100,-95,100,100,100,100,100,100,100,-94,100,100,-91,1633,3.5,12.5,2055
-78,100,100,-93,100,100,100,100,100,100,100,-93,100,100,-92,1633,3.5,12.5,2055
-79,100,100,-89,100,100,100,100,100,100,100,100,100,100,-91,1633,3.5,12.5,2055
-77,100,100,-91,100,100,100,100,100,100,100,-95,100,100,-93,1633,3.5,12.5,2055
-75,100,100,-93,100,100,100,100,100,100,100,-94,100,100,-92,1633,3.5,12.5,2055
-72,100,100,-91,100,-94,100,100,100,100,100,-95,100,100,-91,1633,3.5,12.5,2055
-77,100,100,-90,100,100,100,100,100,100,100,-95,100,100,-91,1633,3.5,12.5,2055
-81,100,100,-87,100,100,100,100,100,100,100,100,100,100,-91,1633,3.5,12.5,2005
-75,100,100,-87,100,100,100,100,100,100,100,-96,100,100,-92,1633,3.5,12.5,2005
-74,100,100,-87,100,100,100,100,100,100,100,-94,100,100,-91,1633,3.5,12.5,2005
-76,100,100,-87,100,100,100,100,100,100,100,-94,100,100,-94,1633,3.5,12.5,2005
-75,100,100,-92,100,-93,100,100,100,100,100,-94,100,100,-93,1633,3.5,12.5,2005
-71,100,100,-91,100,100,100,100,100,100,100,-96,100,100,-95,1633,3.5,12.5,2005
-75,100,100,-91,100,100,100,100,100,100,100,100,100,100,-92,1633,3.5,12.5,2005
-75,100,100,-89,100,100,100,100,100,100,100,100,100,100,-91,1633,3.5,12.5,2005
-78,100,100,-92,100,100,100,100,100,100,100,-97,100,100,-93,1633,3.5,12.5,2005
-78,100,100,-79,100,-97,100,100,100,100,100,-88,100,100,-85,1631,3.5,10.2,104D
-67,100,100,-80,100,100,100,100,100,100,100,100,100,100,-91,1631,3.5,10.2,104D
-71,100,100,-81,100,100,100,100,100,100,100,-90,100,100,100,1631,3.5,10.2,104D
-68,100,100,-81,100,-95,100,100,100,100,100,-96,100,100,-93,1631,3.5,10.2,104D
-71,100,100,-78,100,100,100,100,100,100,100,-94,100,100,100,1631,3.5,10.2,104D
-78,100,100,-89,100,100,100,100,100,100,100,-94,100,100,100,1631,3.5,10.2,104D
-77,100,100,-82,100,-95,100,100,100,100,100,-93,100,100,-89,1631,3.5,10.2,104D
-71,100,100,-81,100,-93,100,100,100,100,100,-89,100,100,100,1631,3.5,10.2,104D
-75,100,100,-80,100,100,100,100,100,100,100,100,100,100,-93,1631,3.5,10.2,104D
-76,100,100,-88,100,100,100,100,100,100,100,-92,100,100,-94,1631,3.5,10.2,104D
-75,100,100,-89,100,100,100,100,100,100,100,100,100,100,-90,1631,3.5,10.2,1002
-74,100,100,-93,100,100,100,100,100,100,100,100,100,100,-91,1631,3.5,10.2,1002
-75,100,100,-93,100,100,100,100,100,100,100,100,100,100,-96,1631,3.5,10.2,1002
-76,100,100,-90,100,100,100,100,100,100,100,100,100,100,-91,1631,3.5,10.2,1002
-72,100,100,-91,100,100,100,100,100,100,100,100,100,100,-93,1631,3.5,10.2,1002
-72,100,100,-90,100,100,100,100,100,100,100,-98,100,100,-93,1631,3.5,10.2,1002
-71,100,100,-87,100,100,100,100,100,100,100,100,100,100,-91,1631,3.5,10.2,1002
-73,100,100,-91,100,100,100,100,100,100,100,-96,100,100,-94,1631,3.5,10.2,1002
-81,100,100,-93,100,100,100,100,100,100,100,100,100,100,-93,1631,3.5,10.2,1002
-81,100,100,-87,100,100,100,100,100,100,100,-94,100,100,-94,1631,3.5,10.2,10CE
-81,100,100,-84,100,100,100,100,100,100,100,100,100,100,-93,1631,3.5,10.2,10CE
-82,100,100,-95,100,100,100,100,100,100,100,-97,100,100,-91,1631,3.5,10.2,10CE
-84,100,100,-87,100,100,100,100,100,100,100,100,100,100,-94,1631,3.5,10.2,10CE
-91,100,100,-88,100,100,100,100,100,100,100,100,100,100,-91,1631,3.5,10.2,10CE
-88,100,100,-94,100,100,100,100,100,100,100,100,100,100,-91,1631,3.5,10.2,10CE
-77,100,100,-88,100,100,100,100,100,100,100,100,100,100,-93,1631,3.5,10.2,10CE
-82,100,100,-88,100,100,100,100,100,100,100,-98,100,100,100,1631,3.5,10.2,10CE
-91,100,100,-85,100,100,100,100,100,100,100,100,100,100,-97,1631,3.5,10.2,10CE
-77,100,100,100,100,100,100,100,100,100,100,-99,100,100,-96,1631,3.5,10.2,1210
-74,100,100,-82,100,100,100,100,100,100,100,100,100,100,-87,1631,3.5,10.2,1210
-69,100,100,-82,100,-93,100,100,100,100,100,100,100,100,-90,1631,3.5,10.2,1210
-74,100,100,-85,100,-95,100,100,100,100,100,100,100,100,-89,1631,3.5,10.2,1210
-82,100,100,-81,100,-95,100,100,100,100,100,100,100,100,100,1631,3.5,10.2,1210
-79,100,100,-81,100,-97,100,100,100,100,100,-96,100,100,100,1631,3.5,10.2,1210
-76,100,100,-89,100,100,100,100,100,100,100,-94,100,100,100,1631,3.5,10.2,1210
-66,100,100,-83,100,-94,100,100,100,100,100,100,100,100,100,1631,3.5,10.2,1210
-76,100,100,-81,100,-97,100,100,100,100,100,-97,100,100,-90,1631,3.5,10.2,1210
-73,100,100,-83,100,100,100,100,100,100,100,-90,100,100,-87,1631,3.5,10.2,1211
-75,100,100,-80,100,-93,100,100,100,100,100,100,100,100,-95,1631,3.5,10.2,1211
-79,100,100,-90,100,100,100,100,100,100,100,-90,100,100,100,1631,3.5,10.2,1211
-73,100,100,-82,100,100,100,100,100,100,100,-90,100,100,-89,1631,3.5,10.2,1211
-71,100,100,-81,100,100,100,100,100,100,100,-96,100,100,-92,1631,3.5,10.2,1211
-75,100,100,-83,100,100,100,100,100,100,100,-90,100,100,-88,1631,3.5,10.2,1211
-78,100,100,-91,100,100,100,100,100,100,100,-94,100,100,-92,1631,3.5,10.2,1211
-77,100,100,-83,100,100,100,100,100,100,100,-88,100,100,-91,1631,3.5,10.2,1211
-78,100,100,-82,100,100,100,100,100,100,100,-95,100,100,-86,1631,3.5,10.2,1211
-80,100,100,-81,100,100,100,100,100,100,100,-97,100,100,-92,1631,3.5,10.2,1212
-76,100,100,-87,100,100,100,100,100,100,100,100,100,100,-91,1631,3.5,10.2,1212
-73,100,100,-82,100,-95,100,100,100,100,100,100,100,100,-87,1631,3.5,10.2,1212
-80,100,100,-87,100,100,100,100,100,100,100,100,100,100,-97,1631,3.5,10.2,1212
-81,100,100,100,100,100,100,100,100,100,100,-95,100,100,-87,1631,3.5,10.2,1212
-85,100,100,-93,100,100,100,100,100,100,100,-95,100,100,-97,1631,3.5,10.2,1212
-85,100,100,-94,100,100,100,100,100,100,100,-90,100,100,-87,1631,3.5,10.2,1212
-75,100,100,-87,100,100,100,100,100,100,100,-92,100,100,-90,1631,3.5,10.2,1212
-75,100,100,-89,100,100,100,100,100,100,100,-94,100,100,-93,1631,3.5,10.2,1210
-76,100,100,-83,100,-93,100,100,100,100,100,-95,100,100,-94,1631,3.5,10.2,1210
-66,100,100,-84,100,-93,100,100,100,100,100,100,100,100,100,1631,3.5,10.2,1210
-67,100,100,-81,100,-94,100,100,100,100,100,-95,100,100,-94,1631,3.5,10.2,1210
-75,100,100,-83,100,100,100,100,100,100,100,-92,100,100,-87,1631,3.5,10.2,1210
-69,100,100,-81,100,100,100,100,100,100,100,100,100,100,-93,1631,3.5,10.2,1210
-66,100,100,-82,100,100,100,100,100,100,100,-98,100,100,100,1631,3.5,10.2,1210
-80,100,100,-86,100,100,100,100,100,100,100,-94,100,100,-96,1631,3.5,10.2,121D
-80,100,100,-93,100,100,100,100,100,100,100,100,100,100,-92,1631,3.5,10.2,121D
-75,100,100,-88,100,100,100,100,100,100,100,-96,100,100,-93,1631,3.5,10.2,121D
-75,100,100,-87,100,100,100,100,100,100,100,-95,100,100,-94,1631,3.5,10.2,121D
-86,100,100,-90,100,100,100,100,100,100,100,100,100,100,-95,1631,3.5,10.2,121D
-83,100,100,-90,100,100,100,100,100,100,100,100,100,100,-92,1631,3.5,10.2,121D
-83,100,100,-91,100,100,100,100,100,100,100,100,100,100,-93,1631,3.5,10.2,121D
-85,100,100,100,100,100,100,100,100,100,100,-93,100,100,-93,1631,3.5,10.2,121D
-78,100,100,-89,100,100,100,100,100,100,100,100,100,100,-92,1631,3.5,10.2,121D
-80,100,100,-85,100,100,100,100,100,100,100,-94,100,100,-93,1631,3.5,10.2,121D
-77,100,100,-87,100,100,100,100,100,100,100,-94,100,100,-86,1631,3.5,10.2,1F61
-75,100,100,-89,100,100,100,100,100,100,100,-92,100,100,-87,1631,3.5,10.2,1F61
-81,100,100,-93,100,-97,100,100,100,100,100,-91,100,100,-83,1631,3.5,10.2,1F61
-85,100,100,-85,100,100,100,100,100,100,100,-92,100,100,-87,1631,3.5,10.2,1F61
-81,100,100,-93,100,-95,100,100,100,100,100,100,100,100,-89,1631,3.5,10.2,1F61
-75,100,100,-85,100,100,100,100,100,100,100,-91,100,100,-86,1631,3.5,10.2,1F61
-78,100,100,-93,100,100,100,100,100,100,100,-92,100,100,-87,1631,3.5,10.2,1F61
-81,100,100,-86,100,100,100,100,100,100,100,-94,100,100,-88,1631,3.5,10.2,1F61
-78,100,100,-81,100,100,100,100,100,100,100,-94,100,100,-87,1631,3.5,10.2,1F61
-83,100,100,-89,100,100,100,100,100,100,100,-92,100,100,-85,1631,3.5,10.2,1F61
-74,100,100,-93,100,100,100,100,100,100,100,-89,100,100,-87,1631,3.5,10.2,2055
-68,100,100,-85,100,100,100,100,100,100,100,-89,100,100,-85,1631,3.5,10.2,2055
-75,100,100,-87,100,100,100,100,100,100,100,100,100,100,-88,1631,3.5,10.2,2055
-75,100,100,-88,100,-93,100,100,100,100,100,100,100,100,-91,1631,3.5,10.2,2055
-67,100,100,-85,100,100,100,100,100,100,100,-90,100,100,-93,1631,3.5,10.2,2055
-72,100,100,-83,100,100,100,100,100,100,100,-93,100,100,-91,1631,3.5,10.2,2055
-66,100,100,-87,100,100,100,-97,100,100,100,-94,100,100,-89,1631,3.5,10.2,2055
-73,100,100,-85,100,100,100,100,100,100,100,-94,100,100,-94,1631,3.5,10.2,2055
-69,100,100,-85,100,100,100,100,100,100,100,-95,100,100,-87,1631,3.5,10.2,2055
-72,100,100,-87,100,-96,100,100,100,100,100,100,100,100,-87,1631,3.5,10.2,2055
-64,100,100,-81,100,100,100,100,100,100,100,-89,100,100,-93,1631,3.5,10.2,2005
-66,100,100,-86,100,-95,100,100,100,100,100,-88,100,100,-92,1631,3.5,10.2,2005
-69,100,100,100,100,100,100,100,100,100,100,-90,100,100,-91,1631,3.5,10.2,2005
-76,100,100,-93,100,100,100,100,100,100,100,-88,100,100,-91,1631,3.5,10.2,2005
-74,100,100,-83,100,-97,100,100,100,100,100,-93,100,100,-89,1631,3.5,10.2,2005
-75,100,100,-87,100,100,100,100,100,100,100,100,100,100,-93,1631,3.5,10.2,2005
-69,100,100,-87,100,100,100,100,100,100,100,-92,100,100,-91,1631,3.5,10.2,2005
-72,100,100,-78,100,100,100,100,100,100,100,-94,100,100,-92,1631,3.5,10.2,2005
-67,100,100,-81,100,100,100,100,100,100,100,-89,100,100,-87,1631,3.5,10.2,2005
-73,100,100,-84,100,100,100,100,100,100,100,100,100,100,-93,1631,3.5,10.2,2005
-79,100,100,-87,100,-86,100,100,100,100,100,-88,100,100,-76,1655,5.5,14.8,104D
-83,100,100,-93,100,-91,100,100,100,100,100,-92,100,100,-81,1655,5.5,14.8,104D
-76,100,100,100,100,-94,100,100,100,100,100,-86,100,100,-86,1655,5.5,14.8,104D
-78,100,100,-89,100,-89,100,100,100,100,100,-97,100,100,-84,1655,5.5,14.8,104D
-82,100,100,-87,100,-87,100,100,100,100,100,100,100,100,-82,1655,5.5,14.8,104D
-80,100,100,-89,100,-91,100,100,100,100,100,-87,100,100,-83,1655,5.5,14.8,104D
-83,100,100,100,100,100,100,100,100,100,100,-93,100,100,-85,1655,5.5,14.8,104D
-85,100,100,-91,100,-91,100,-97,100,100,100,100,100,100,-87,1655,5.5,14.8,104D
-83,100,100,-93,100,-93,100,100,100,100,100,100,100,100,-80,1655,5.5,14.8,104D
-83,100,100,-91,100,-93,100,100,100,100,100,-88,100,100,-83,1655,5.5,14.8,104D
-85,100,100,100,100,100,100,100,100,100,100,-95,100,100,-86,1655,5.5,14.8,1002
-83,100,100,100,100,-94,100,100,100,100,100,100,100,100,-83,1655,5.5,14.8,1002
-87,100,100,100,100,-97,100,100,100,100,100,100,100,100,-92,1655,5.5,14.8,1002
-85,100,100,100,100,-96,100,100,100,100,100,100,100,100,-91,1655,5.5,14.8,1002
-91,100,100,100,100,100,100,100,100,100,100,-96,100,100,-85,1655,5.5,14.8,10CE
-90,100,100,100,100,100,100,100,100,100,100,-96,100,100,-86,1655,5.5,14.8,10CE
-79,100,100,-93,100,100,100,100,100,100,100,-86,100,100,-87,1655,5.5,14.8,1210
-83,100,100,-93,100,-97,100,100,100,100,100,100,100,100,-82,1655,5.5,14.8,1210
-82,100,100,-91,100,-91,100,100,100,100,100,-92,100,100,-86,1655,5.5,14.8,1210
-75,100,100,-91,100,-93,100,100,100,100,100,-86,100,100,-85,1655,5.5,14.8,1210
-77,100,100,-95,100,100,100,100,100,100,100,-86,100,100,-83,1655,5.5,14.8,1210
-79,100,100,100,100,100,100,100,100,100,100,-86,100,100,-86,1655,5.5,14.8,1210
-82,100,100,-93,100,100,100,100,100,100,100,100,100,100,-85,1655,5.5,14.8,1210
-81,100,100,-95,100,100,100,100,100,100,100,-93,100,100,-88,1655,5.5,14.8,1210
-83,100,100,-93,100,100,100,100,100,100,100,-90,100,100,-85,1655,5.5,14.8,1210
-78,100,100,-91,100,-95,100,100,100,100,100,-92,100,100,-89,1655,5.5,14.8,1210
-87,100,100,-93,100,-88,100,100,100,100,100,-88,100,100,-80,1655,5.5,14.8,1211
-85,100,100,-91,100,100,100,100,100,100,100,-89,-95,100,-80,1655,5.5,14.8,1211
-82,100,100,100,100,-91,100,-97,100,100,100,-85,100,100,-82,1655,5.5,14.8,1211
-85,100,100,-92,100,100,100,-96,100,100,100,-85,100,100,-87,1655,5.5,14.8,1211
-88,100,100,-92,100,-94,100,100,100,100,100,-88,100,100,-85,1655,5.5,14.8,1211
-89,100,100,-93,100,-93,100,100,100,100,100,-96,-96,100,-88,1655,5.5,14.8,1211
-85,100,100,100,100,100,100,-97,100,100,100,-92,100,100,-82,1655,5.5,14.8,1211
-85,100,100,100,100,100,100,100,100,100,100,-93,100,100,-84,1655,5.5,14.8,1211
-86,100,100,-91,100,-93,100,-96,100,100,100,-96,100,100,-81,1655,5.5,14.8,1211
-89,100,100,-95,100,-94,100,100,100,100,100,100,100,100,-78,1655,5.5,14.8,1211
-83,100,100,100,100,-95,100,100,100,100,100,-94,100,100,-86,1655,5.5,14.8,1212
-92,100,100,100,100,100,100,-96,100,100,100,100,100,100,-90,1655,5.5,14.8,1212
-87,100,100,100,100,100,100,100,100,100,100,-96,100,100,-85,1655,5.5,14.8,1212
-73,100,100,100,100,-93,100,100,100,100,100,-84,100,100,-81,1655,5.5,14.8,1210
-83,100,100,-94,100,100,100,100,100,100,100,100,100,100,-87,1655,5.5,14.8,1210
-78,100,100,-91,100,100,100,100,100,100,100,-87,100,100,-87,1655,5.5,14.8,1210
-83,100,100,-94,100,-87,100,100,100,100,100,100,100,100,-85,1655,5.5,14.8,1210
-82,100,100,-87,100,-91,100,100,100,100,100,-87,100,100,-85,1655,5.5,14.8,1210
-79,100,100,-94,100,100,100,100,100,100,100,-87,100,100,-81,1655,5.5,14.8,1210
-77,100,100,-91,100,-93,100,100,100,100,100,100,100,100,-80,1655,5.5,14.8,1210
-89,100,100,100,100,-89,100,100,100,100,100,100,100,100,-83,1655,5.5,14.8,1210
-84,100,100,-93,100,-95,100,100,100,100,100,-87,100,100,-83,1655,5.5,14.8,1210
-79,100,100,-93,100,100,100,100,100,100,100,-86,100,100,-90,1655,5.5,14.8,1210
-87,100,100,-95,100,100,100,-97,100,100,100,-87,100,100,-83,1655,5.5,14.8,121D
-87,100,100,-94,100,-96,100,100,100,100,100,100,100,100,-84,1655,5.5,14.8,121D
-87,100,100,100,100,100,100,100,100,100,100,-89,100,100,-88,1655,5.5,14.8,121D
-93,100,100,-94,100,100,100,100,100,100,100,-88,100,100,-89,1655,5.5,14.8,121D
-91,100,100,-92,100,100,100,100,100,100,100,100,100,100,-89,1655,5.5,14.8,121D
-87,100,100,100,100,-94,100,100,100,100,100,-94,100,100,-88,1655,5.5,14.8,121D
-83,100,100,-95,100,100,100,100,100,100,100,100,100,100,-93,1655,5.5,14.8,121D
-87,100,100,-94,100,100,100,100,100,100,100,-91,100,100,-88,1655,5.5,14.8,121D
-83,100,100,100,100,100,100,-93,100,100,100,100,100,100,-81,1655,5.5,14.8,1F61
-92,100,100,100,100,-93,100,-95,100,100,100,100,100,100,-84,1655,5.5,14.8,1F61
-88,100,100,100,100,100,100,-96,100,100,100,-94,100,100,-80,1655,5.5,14.8,1F61
-89,100,100,100,100,100,100,-96,100,100,100,100,100,100,-81,1655,5.5,14.8,1F61
-89,100,100,100,100,100,100,100,100,100,100,100,-97,100,-84,1655,5.5,14.8,1F61
-87,100,100,100,100,100,100,-93,100,100,100,-94,100,100,-76,1655,5.5,14.8,2055
100,100,100,100,100,100,100,100,100,100,100,-89,-96,100,-80,1655,5.5,14.8,2055
-83,100,100,100,100,-93,100,100,100,100,100,-89,-95,100,-79,1655,5.5,14.8,2055
-84,100,100,100,100,100,100,-95,100,100,100,-84,100,100,-78,1655,5.5,14.8,2055
-86,100,100,100,100,100,100,-95,100,100,100,-91,100,100,-80,1655,5.5,14.8,2055
-83,100,100,-94,100,-95,100,100,100,100,100,100,100,100,-80,1655,5.5,14.8,2055
-82,100,100,100,100,-97,100,100,100,100,100,100,-95,100,-80,1655,5.5,14.8,2055
-92,100,100,100,100,100,100,-95,100,100,100,-92,100,100,-81,1655,5.5,14.8,2055
-82,100,100,100,100,100,100,-94,100,100,100,-89,100,100,-81,1655,5.5,14.8,2055
-85,100,100,-96,100,100,100,-93,100,100,100,-96,100,100,-88,1655,5.5,14.8,2005
-85,100,100,100,100,100,100,-94,100,100,100,-95,100,100,-89,1655,5.5,14.8,2005
-81,100,100,100,100,100,100,-100,100,100,100,-88,100,100,-86,1655,5.5,14.8,2005
-87,100,100,100,100,-95,100,100,100,100,100,100,100,100,-85,1655,5.5,14.8,2005
-87,100,100,-94,100,100,100,100,100,100,100,100,100,100,-82,1655,5.5,14.8,2005
-89,100,100,100,100,100,100,100,100,100,100,-91,100,100,-88,1655,5.5,14.8,2005
-83,100,100,100,100,100,100,-94,100,100,100,100,100,100,-79,1655,5.5,14.8,2005
-87,100,100,-91,100,-95,100,100,100,100,100,100,100,100,-78,1655,5.5,14.8,2005
-88,100,100,-93,100,-97,100,100,100,100,100,-94,100,100,-81,1655,5.5,14.8,2005
-87,100,100,100,100,100,100,100,100,100,100,-95,100,100,-82,1655,5.5,14.8,2005
-81,100,100,-83,100,-93,100,100,100,100,100,-94,100,100,-91,1653,5.5,12.5,104D
-85,100,100,-88,100,-93,100,100,100,100,100,-85,100,100,-87,1653,5.5,12.5,104D
-79,100,100,-86,100,-93,100,100,100,100,100,-89,100,100,-94,1653,5.5,12.5,104D
-75,100,100,-93,100,-91,100,100,100,100,100,-93,100,100,-90,1653,5.5,12.5,104D
-78,100,100,-91,100,-96,100,100,100,100,100,100,100,100,-92,1653,5.5,12.5,104D
-74,100,100,-85,100,100,100,100,100,100,100,-87,100,100,-88,1653,5.5,12.5,104D
-75,100,100,-91,100,-97,100,100,100,100,100,-94,100,100,-94,1653,5.5,12.5,104D
-75,100,100,-93,100,100,100,100,100,100,100,100,100,100,-93,1653,5.5,12.5,104D
-79,100,100,-85,100,100,100,100,100,100,100,-93,100,100,-93,1653,5.5,12.5,104D
-78,100,100,-93,100,100,100,100,100,100,100,100,100,100,-96,1653,5.5,12.5,1002
-78,100,100,-96,100,-91,100,100,100,100,100,100,100,100,-92,1653,5.5,12.5,1002
-79,100,100,-91,100,100,100,100,100,100,100,100,100,100,-89,1653,5.5,12.5,1002
-82,100,100,-93,100,100,100,100,100,100,100,100,100,100,-89,1653,5.5,12.5,1002
-80,100,100,100,100,-93,100,100,100,100,100,100,100,100,-94,1653,5.5,12.5,1002
-87,100,100,-88,100,100,100,100,100,100,100,-92,100,100,100,1653,5.5,12.5,10CE
-89,100,100,100,100,100,100,100,100,100,100,-97,100,100,-93,1653,5.5,12.5,10CE
-76,100,100,-93,100,-97,100,100,100,100,100,100,100,100,100,1653,5.5,12.5,1210
-78,100,100,-86,100,-96,100,100,100,100,100,-95,100,100,-97,1653,5.5,12.5,1210
-80,100,100,-85,100,-95,100,100,100,100,100,-94,100,100,-95,1653,5.5,12.5,1210
-85,100,100,-93,100,-97,100,100,100,100,100,100,100,100,-95,1653,5.5,12.5,1210
-81,100,100,-89,100,-91,100,100,100,100,100,100,100,100,100,1653,5.5,12.5,1210
-81,100,100,-91,100,100,100,100,100,100,100,-95,100,100,100,1653,5.5,12.5,1210
-77,100,100,-88,100,100,100,100,100,100,100,100,100,100,-94,1653,5.5,12.5,1210
-79,100,100,-86,100,100,100,100,100,100,100,100,100,100,-91,1653,5.5,12.5,1210
-82,100,100,-86,100,100,100,100,100,100,100,-96,100,100,-87,1653,5.5,12.5,1211
-88,100,100,-87,100,100,100,100,100,100,100,-98,100,100,-88,1653,5.5,12.5,1211
-81,100,100,-93,100,-93,100,100,100,100,100,100,100,100,100,1653,5.5,12.5,1211
-80,100,100,-93,100,100,100,100,100,100,100,100,100,100,-91,1653,5.5,12.5,1211
-79,100,100,-91,100,-94,100,100,100,100,100,-93,100,100,-85,1653,5.5,12.5,1211
-80,100,100,-88,100,-93,100,100,100,100,100,-94,100,100,-89,1653,5.5,12.5,1211
-77,100,100,-87,100,-97,100,100,100,100,100,-94,100,100,-94,1653,5.5,12.5,1211
-78,100,100,-89,100,100,100,100,100,100,100,-92,100,100,-89,1653,5.5,12.5,1211
-83,100,100,-88,100,100,100,100,100,100,100,-95,100,100,100,1653,5.5,12.5,1212
-86,100,100,-92,100,100,100,100,100,100,100,100,100,100,-88,1653,5.5,12.5,1212
-78,100,100,100,100,100,100,100,100,100,100,-95,100,100,-91,1653,5.5,12.5,1212
-81,100,100,-93,100,100,100,100,100,100,100,-91,100,100,-92,1653,5.5,12.5,1212
-83,100,100,100,100,100,100,100,100,100,100,100,-97,100,-87,1653,5.5,12.5,1212
-79,100,100,-84,100,-93,100,100,100,100,100,-90,100,100,-88,1653,5.5,12.5,1210
-80,100,100,-87,100,-93,100,100,100,100,100,-92,100,100,-95,1653,5.5,12.5,1210
-78,100,100,-89,100,-95,100,100,100,100,100,-95,100,100,-83,1653,5.5,12.5,1210
-75,100,100,-91,100,-95,100,100,100,100,100,-93,100,100,-92,1653,5.5,12.5,1210
-83,100,100,-89,100,-96,100,100,100,100,100,-94,100,100,-90,1653,5.5,12.5,1210
-80,100,100,-81,100,-93,100,100,100,100,100,-93,100,100,-91,1653,5.5,12.5,1210
-80,100,100,-91,100,100,100,100,100,100,100,-88,100,100,-85,1653,5.5,12.5,1210
-75,100,100,-89,100,100,100,100,100,100,100,-96,100,100,-89,1653,5.5,12.5,1210
-75,100,100,-87,100,-96,100,100,100,100,100,100,100,100,100,1653,5.5,12.5,1210
-81,100,100,-83,100,-91,100,100,100,100,100,-86,100,100,-86,1653,5.5,12.5,1210
-77,100,100,-89,100,100,100,100,100,100,100,100,100,100,-94,1653,5.5,12.5,121D
-75,100,100,-88,100,100,100,100,100,100,100,100,100,100,-94,1653,5.5,12.5,121D
-78,100,100,100,100,100,100,100,100,100,100,-96,100,100,-93,1653,5.5,12.5,121D
-93,100,100,-89,100,-97,100,100,100,100,100,100,100,100,-93,1653,5.5,12.5,121D
-75,100,100,-89,100,100,100,100,100,100,100,-96,100,100,-94,1653,5.5,12.5,121D
-83,100,100,-88,100,-96,100,100,100,100,100,-97,100,100,-84,1653,5.5,12.5,1F61
-86,100,100,-88,100,100,100,100,100,100,100,-96,100,100,-86,1653,5.5,12.5,1F61
-76,100,100,-93,100,-95,100,100,100,100,100,100,100,100,-91,1653,5.5,12.5,1F61
-79,100,100,-94,100,100,100,100,100,100,100,-95,100,100,-87,1653,5.5,12.5,1F61
-81,100,100,-94,100,100,100,100,100,100,100,100,100,100,-88,1653,5.5,12.5,1F61
-83,100,100,-93,100,100,100,100,100,100,100,100,100,100,-87,1653,5.5,12.5,1F61
-81,100,100,-91,100,100,100,100,100,100,100,100,100,100,-88,1653,5.5,12.5,1F61
-75,100,100,-94,100,100,100,100,100,100,100,100,100,100,-91,1653,5.5,12.5,1F61
-76,100,100,-93,100,100,100,100,100,100,100,-95,100,100,-91,1653,5.5,12.5,2055
-78,100,100,-87,100,100,100,100,100,100,100,-85,100,100,-83,1653,5.5,12.5,2055
