WAP96,WAP100,WAP101,WAP102,WAP103,WAP104,WAP105,WAP106,WAP107,WAP108,WAP110,WAP112,WAP114,WAP115,WAP116,WAP117,WAP118,LABEL,X,Y,DEVICE,OLDLABEL,FIXX,FIXY,OLDX,OLDY,ROOMID
-92,100,100,-81,100,100,100,100,100,100,100,100,100,-80,100,100,100,4157,5.4,8.2,2005,4151,5.3,7.6,-25.9,22.6,41
-89,100,100,-82,100,100,100,100,100,100,100,100,100,-81,100,100,-97,4157,5.4,8.2,2005,4151,5.3,7.6,-25.9,22.6,41
-88,100,100,-83,100,100,100,100,100,100,100,100,100,-89,100,100,100,4157,5.4,8.2,2005,4151,5.3,7.6,-25.9,22.6,41
-92,100,100,-77,100,100,100,100,100,100,100,100,100,-89,-93,100,100,4157,5.4,8.2,2005,4151,5.3,7.6,-25.9,22.6,41
-93,100,100,-76,100,100,100,100,100,100,100,100,100,-88,100,100,100,4157,5.4,8.2,2005,4151,5.3,7.6,-25.9,22.6,41
-92,100,100,-77,100,100,100,100,100,100,100,100,100,-83,100,100,100,4157,5.4,8.2,2005,4151,5.3,7.6,-25.9,22.6,41
100,100,100,-83,100,100,100,100,100,100,100,100,100,-82,100,100,100,4157,5.4,8.2,2005,4151,5.3,7.6,-25.9,22.6,41
-94,100,100,-69,100,100,100,100,100,100,100,100,100,-78,100,100,100,4155,5.4,6.0,104D,4153,5.3,5.6,-25.9,24.6,41
-89,100,100,-71,100,100,100,100,100,100,100,100,100,-86,100,100,100,4155,5.4,6.0,104D,4153,5.3,5.6,-25.9,24.6,41
-94,100,100,-68,100,100,100,100,100,100,100,100,100,-81,100,100,100,4155,5.4,6.0,104D,4153,5.3,5.6,-25.9,24.6,41
-95,100,100,-72,100,100,100,100,100,100,100,100,100,-82,100,100,100,4155,5.4,6.0,104D,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-73,100,100,100,100,100,100,100,100,100,-79,100,100,100,4155,5.4,6.0,104D,4153,5.3,5.6,-25.9,24.6,41
-95,100,100,-81,100,100,100,100,100,100,100,100,100,-76,100,100,100,4155,5.4,6.0,104D,4153,5.3,5.6,-25.9,24.6,41
-92,100,100,-73,100,100,100,100,100,100,100,100,100,-84,100,100,100,4155,5.4,6.0,104D,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-74,100,100,100,100,100,100,100,100,100,-84,100,100,100,4155,5.4,6.0,104D,4153,5.3,5.6,-25.9,24.6,41
-93,100,100,-72,100,100,100,100,100,100,100,100,100,-84,100,100,100,4155,5.4,6.0,104D,4153,5.3,5.6,-25.9,24.6,41
-94,100,100,-79,100,100,100,100,100,100,100,100,100,-84,100,100,100,4155,5.4,6.0,1002,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-81,100,100,100,100,100,100,100,100,100,-94,100,100,100,4155,5.4,6.0,1002,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-72,100,100,100,100,100,100,100,100,100,-89,100,100,100,4155,5.4,6.0,1002,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-73,100,100,100,100,100,100,100,100,100,-76,100,100,100,4155,5.4,6.0,1002,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-80,100,100,100,100,100,100,100,100,100,-80,100,100,100,4155,5.4,6.0,1002,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,4155,5.4,6.0,1002,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,4155,5.4,6.0,1002,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-78,100,100,100,100,100,100,100,100,100,-94,100,100,100,4155,5.4,6.0,1002,4153,5.3,5.6,-25.9,24.6,41
-93,100,100,-74,100,100,100,100,100,100,100,100,100,-86,100,100,100,4155,5.4,6.0,10CE,4153,5.3,5.6,-25.9,24.6,41
-93,100,100,-77,100,100,100,100,100,100,100,100,100,-82,100,100,100,4155,5.4,6.0,10CE,4153,5.3,5.6,-25.9,24.6,41
-93,100,100,-85,100,100,100,100,100,100,100,100,100,-82,100,100,100,4155,5.4,6.0,10CE,4153,5.3,5.6,-25.9,24.6,41
-93,100,100,-75,100,100,100,100,100,100,100,100,100,-81,100,100,100,4155,5.4,6.0,10CE,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-78,100,100,100,100,100,100,100,100,100,-80,100,100,100,4155,5.4,6.0,10CE,4153,5.3,5.6,-25.9,24.6,41
-93,100,100,-82,100,100,100,100,100,100,100,100,100,-92,100,100,100,4155,5.4,6.0,10CE,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-81,100,100,100,100,100,100,100,100,100,-84,100,100,100,4155,5.4,6.0,10CE,4153,5.3,5.6,-25.9,24.6,41
-95,100,100,-81,100,100,100,100,100,100,100,100,100,-84,100,100,100,4155,5.4,6.0,10CE,4153,5.3,5.6,-25.9,24.6,41
-94,100,100,-76,100,100,100,100,100,100,100,100,100,-79,100,100,100,4155,5.4,6.0,1210,4153,5.3,5.6,-25.9,24.6,41
-92,100,100,-69,100,100,100,100,100,100,100,100,100,-83,100,100,100,4155,5.4,6.0,1210,4153,5.3,5.6,-25.9,24.6,41
-87,100,100,-74,100,100,100,100,100,100,100,100,100,-76,100,100,100,4155,5.4,6.0,1210,4153,5.3,5.6,-25.9,24.6,41
-93,100,100,-75,100,100,100,100,100,100,100,100,100,-75,100,100,100,4155,5.4,6.0,1210,4153,5.3,5.6,-25.9,24.6,41
-90,100,100,-71,100,100,100,100,100,100,100,100,100,-75,100,100,100,4155,5.4,6.0,1210,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-78,100,100,100,100,100,100,100,100,100,-80,100,100,100,4155,5.4,6.0,1210,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-76,100,100,100,100,100,100,100,100,100,-86,100,100,100,4155,5.4,6.0,1210,4153,5.3,5.6,-25.9,24.6,41
-93,100,100,-73,100,100,100,100,100,100,100,100,100,-83,100,100,100,4155,5.4,6.0,1210,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-78,100,100,100,100,100,100,100,100,100,-83,100,100,100,4155,5.4,6.0,1211,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-75,100,100,100,100,100,100,100,100,100,-82,100,100,100,4155,5.4,6.0,1211,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-77,100,100,100,100,100,100,100,100,100,-82,100,100,100,4155,5.4,6.0,1211,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-75,100,100,100,100,100,100,100,100,100,-92,100,100,100,4155,5.4,6.0,1211,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-77,100,100,100,100,100,100,100,100,100,-88,100,100,100,4155,5.4,6.0,1211,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-78,100,100,100,100,100,100,100,100,100,-88,100,100,100,4155,5.4,6.0,1211,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-81,100,100,100,100,100,100,100,100,100,-89,100,100,100,4155,5.4,6.0,1211,4153,5.3,5.6,-25.9,24.6,41
-98,100,100,-83,100,100,100,100,100,100,100,100,100,-87,100,100,100,4155,5.4,6.0,1211,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,4155,5.4,6.0,1211,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-75,100,100,100,100,100,100,100,100,100,-88,100,100,100,4155,5.4,6.0,1212,4153,5.3,5.6,-25.9,24.6,41
-95,100,100,-77,100,100,100,100,100,100,100,100,100,-84,100,100,100,4155,5.4,6.0,1212,4153,5.3,5.6,-25.9,24.6,41
-93,100,100,-76,100,100,100,100,100,100,100,100,100,-88,100,100,100,4155,5.4,6.0,1212,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-74,100,100,100,100,100,100,100,100,100,-93,100,100,100,4155,5.4,6.0,1212,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-76,100,100,100,100,100,100,100,100,100,-83,100,100,100,4155,5.4,6.0,1212,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-75,100,100,100,100,100,100,100,100,100,-82,100,100,100,4155,5.4,6.0,1212,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-74,100,100,100,100,100,100,100,100,100,-92,100,100,100,4155,5.4,6.0,1212,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-76,100,100,100,100,100,100,100,100,100,-94,100,100,100,4155,5.4,6.0,1212,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-79,100,100,100,100,100,100,100,100,100,-97,100,100,100,4155,5.4,6.0,1212,4153,5.3,5.6,-25.9,24.6,41
-97,100,100,-76,100,100,100,100,100,100,100,100,100,-82,100,100,100,4155,5.4,6.0,1210,4153,5.3,5.6,-25.9,24.6,41
-95,100,100,-75,100,100,100,100,100,100,100,100,100,-80,100,100,100,4155,5.4,6.0,1210,4153,5.3,5.6,-25.9,24.6,41
-93,100,100,-76,100,100,100,100,100,100,100,100,100,-74,100,100,100,4155,5.4,6.0,1210,4153,5.3,5.6,-25.9,24.6,41
-91,100,100,-73,100,100,100,100,100,100,100,100,100,-79,100,100,100,4155,5.4,6.0,1210,4153,5.3,5.6,-25.9,24.6,41
-91,100,100,-68,100,100,100,100,100,100,100,100,100,-85,100,100,100,4155,5.4,6.0,1210,4153,5.3,5.6,-25.9,24.6,41
-97,100,100,-78,100,100,100,100,100,100,100,100,100,-95,100,100,100,4155,5.4,6.0,1210,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-77,100,100,100,100,100,100,100,100,100,-84,100,100,100,4155,5.4,6.0,1210,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-79,100,100,100,100,100,100,100,100,100,-85,100,100,100,4155,5.4,6.0,1210,4153,5.3,5.6,-25.9,24.6,41
-95,100,100,-75,100,100,100,100,100,100,100,100,100,-81,100,100,100,4155,5.4,6.0,121D,4153,5.3,5.6,-25.9,24.6,41
-93,100,100,-71,100,100,100,100,100,100,100,100,100,-88,100,100,100,4155,5.4,6.0,121D,4153,5.3,5.6,-25.9,24.6,41
-93,100,100,-74,100,100,100,100,100,100,100,100,100,-89,100,100,100,4155,5.4,6.0,121D,4153,5.3,5.6,-25.9,24.6,41
-97,100,100,-72,100,100,100,100,100,100,100,100,100,-82,100,100,100,4155,5.4,6.0,121D,4153,5.3,5.6,-25.9,24.6,41
-94,100,100,-76,100,100,100,100,100,100,100,100,100,-91,100,100,100,4155,5.4,6.0,121D,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-76,100,100,100,100,100,100,100,100,100,-84,100,100,100,4155,5.4,6.0,121D,4153,5.3,5.6,-25.9,24.6,41
-94,100,100,-77,100,100,100,100,100,100,100,100,100,-92,100,100,100,4155,5.4,6.0,121D,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-73,100,100,100,100,100,100,100,100,100,-89,100,100,100,4155,5.4,6.0,121D,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-74,100,100,100,100,100,100,100,100,100,-89,100,100,100,4155,5.4,6.0,121D,4153,5.3,5.6,-25.9,24.6,41
-94,100,100,-74,100,100,100,100,100,100,100,100,100,-77,100,100,100,4155,5.4,6.0,1F61,4153,5.3,5.6,-25.9,24.6,41
-85,100,100,-72,100,100,100,100,100,100,100,100,100,-86,100,100,100,4155,5.4,6.0,1F61,4153,5.3,5.6,-25.9,24.6,41
-88,100,100,-72,100,100,100,100,100,100,100,100,100,-76,100,100,100,4155,5.4,6.0,1F61,4153,5.3,5.6,-25.9,24.6,41
-93,100,100,-68,100,100,100,100,100,100,100,100,100,-82,100,100,100,4155,5.4,6.0,1F61,4153,5.3,5.6,-25.9,24.6,41
-94,100,100,-71,100,100,100,100,100,100,100,100,100,-76,100,100,100,4155,5.4,6.0,1F61,4153,5.3,5.6,-25.9,24.6,41
-94,100,100,-74,100,100,100,100,100,100,100,100,100,-75,100,100,100,4155,5.4,6.0,1F61,4153,5.3,5.6,-25.9,24.6,41
-93,100,100,-74,100,100,100,100,100,100,100,100,100,-83,100,100,100,4155,5.4,6.0,1F61,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-76,100,100,100,100,100,100,100,100,100,-82,100,100,100,4155,5.4,6.0,1F61,4153,5.3,5.6,-25.9,24.6,41
-93,100,100,-74,100,100,100,100,100,100,100,100,100,-78,100,100,100,4155,5.4,6.0,2055,4153,5.3,5.6,-25.9,24.6,41
-91,100,100,-79,100,100,100,100,100,100,100,100,100,-75,100,100,100,4155,5.4,6.0,2055,4153,5.3,5.6,-25.9,24.6,41
-97,100,100,-71,100,100,100,100,100,100,100,100,100,-90,100,100,100,4155,5.4,6.0,2055,4153,5.3,5.6,-25.9,24.6,41
-92,100,100,-71,100,100,100,100,100,100,100,100,100,-89,100,100,100,4155,5.4,6.0,2055,4153,5.3,5.6,-25.9,24.6,41
-93,100,100,-74,100,100,100,100,100,100,100,100,100,-86,100,100,100,4155,5.4,6.0,2055,4153,5.3,5.6,-25.9,24.6,41
-97,100,100,-75,100,100,100,100,100,100,100,100,100,-82,100,100,100,4155,5.4,6.0,2055,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-75,100,100,100,100,100,100,100,100,100,-83,100,100,100,4155,5.4,6.0,2055,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-82,100,100,100,100,100,100,100,100,100,-83,100,100,100,4155,5.4,6.0,2055,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,4155,5.4,6.0,2055,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-72,100,100,100,100,100,100,100,100,100,-82,100,100,100,4155,5.4,6.0,2005,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-77,100,100,100,100,100,100,100,100,100,-82,100,100,100,4155,5.4,6.0,2005,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-75,100,100,100,100,100,100,100,100,100,-82,100,100,100,4155,5.4,6.0,2005,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-67,100,100,100,100,100,100,100,100,100,-88,100,100,100,4155,5.4,6.0,2005,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-72,100,100,100,100,100,100,100,100,100,-93,100,100,100,4155,5.4,6.0,2005,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-71,100,100,100,100,100,100,100,100,100,-91,100,100,100,4155,5.4,6.0,2005,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-72,100,100,100,100,100,100,100,100,100,-83,100,100,100,4155,5.4,6.0,2005,4153,5.3,5.6,-25.9,24.6,41
100,100,100,-71,100,100,100,100,100,100,100,100,100,-83,100,100,100,4155,5.4,6.0,2005,4153,5.3,5.6,-25.9,24.6,41
100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,100,4155,5.4,6.0,2005,4153,5.3,5.6,-25.9,24.6,41
-92,100,100,-67,100,100,100,100,100,100,100,100,100,-78,100,100,100,4153,5.4,3.8,104D,4155,5.3,3.6,-25.9,26.6,41
-89,100,100,-83,100,100,100,100,100,100,100,100,100,-79,100,100,-94,4153,5.4,3.8,104D,4155,5.3,3.6,-25.9,26.6,41
-91,100,100,-81,100,100,100,100,100,100,100,100,100,-78,100,100,-93,4153,5.4,3.8,104D,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-73,100,100,100,100,100,100,100,100,100,-84,100,100,100,4153,5.4,3.8,104D,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-73,100,100,100,100,100,100,100,100,100,-86,100,100,100,4153,5.4,3.8,104D,4155,5.3,3.6,-25.9,26.6,41
-91,100,100,-73,100,100,100,100,100,100,100,100,100,-86,100,100,100,4153,5.4,3.8,104D,4155,5.3,3.6,-25.9,26.6,41
-92,100,100,-74,100,100,100,100,100,100,100,100,100,-92,100,100,100,4153,5.4,3.8,104D,4155,5.3,3.6,-25.9,26.6,41
-89,100,100,-73,100,100,100,100,100,100,100,100,100,-89,100,100,100,4153,5.4,3.8,104D,4155,5.3,3.6,-25.9,26.6,41
-91,100,100,-72,100,100,100,100,100,100,100,100,100,-89,100,100,100,4153,5.4,3.8,104D,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-76,100,100,100,100,100,100,100,100,100,-82,100,100,100,4153,5.4,3.8,1002,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-80,100,100,100,100,100,100,100,100,100,-82,100,100,100,4153,5.4,3.8,1002,4155,5.3,3.6,-25.9,26.6,41
-90,100,100,-75,100,100,100,100,100,100,100,100,100,-78,100,100,-99,4153,5.4,3.8,1002,4155,5.3,3.6,-25.9,26.6,41
-90,100,100,-68,100,100,100,100,100,100,100,100,100,-84,100,100,100,4153,5.4,3.8,1002,4155,5.3,3.6,-25.9,26.6,41
-97,100,100,-68,100,100,100,100,100,100,100,100,100,-84,100,100,100,4153,5.4,3.8,1002,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-75,100,100,100,100,100,100,100,100,100,-92,100,100,100,4153,5.4,3.8,1002,4155,5.3,3.6,-25.9,26.6,41
-96,100,100,-75,100,100,100,100,100,100,100,100,100,-90,100,100,100,4153,5.4,3.8,1002,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-72,100,100,100,100,100,100,100,100,100,-90,100,100,100,4153,5.4,3.8,1002,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-66,100,100,100,100,100,100,100,100,100,-89,100,100,100,4153,5.4,3.8,1002,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-72,100,100,100,100,100,100,100,100,100,-92,100,100,100,4153,5.4,3.8,1002,4155,5.3,3.6,-25.9,26.6,41
-97,100,100,-67,100,100,100,100,100,100,100,100,100,-74,100,100,100,4153,5.4,3.8,10CE,4155,5.3,3.6,-25.9,26.6,41
-93,100,100,-80,100,100,100,100,100,100,100,100,100,-79,100,100,100,4153,5.4,3.8,10CE,4155,5.3,3.6,-25.9,26.6,41
-92,100,100,-75,100,100,100,100,100,100,100,100,100,-74,100,100,100,4153,5.4,3.8,10CE,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-66,100,100,100,100,100,100,100,100,100,-86,100,100,100,4153,5.4,3.8,10CE,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-79,100,100,100,100,100,100,100,100,100,-94,100,100,100,4153,5.4,3.8,10CE,4155,5.3,3.6,-25.9,26.6,41
-94,100,100,-75,100,100,100,100,100,100,100,100,100,-94,100,100,100,4153,5.4,3.8,10CE,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-66,100,100,100,100,100,100,100,100,100,-91,100,100,100,4153,5.4,3.8,10CE,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-73,100,100,100,100,100,100,100,100,100,-88,100,100,100,4153,5.4,3.8,10CE,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-72,100,100,100,100,100,100,100,100,100,-87,100,100,100,4153,5.4,3.8,10CE,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-75,100,100,100,100,100,100,100,100,100,-92,100,100,100,4153,5.4,3.8,10CE,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-75,100,100,100,100,100,100,100,100,100,-72,100,100,100,4153,5.4,3.8,1210,4155,5.3,3.6,-25.9,26.6,41
-94,100,100,-75,100,100,100,100,100,100,100,100,100,-78,100,100,100,4153,5.4,3.8,1210,4155,5.3,3.6,-25.9,26.6,41
-93,100,100,-72,100,100,100,100,100,100,100,100,100,-75,100,100,100,4153,5.4,3.8,1210,4155,5.3,3.6,-25.9,26.6,41
-94,100,100,-73,100,100,100,100,100,100,100,100,100,-89,100,100,100,4153,5.4,3.8,1210,4155,5.3,3.6,-25.9,26.6,41
-89,100,100,-73,100,100,100,100,100,100,100,100,100,-90,100,100,100,4153,5.4,3.8,1210,4155,5.3,3.6,-25.9,26.6,41
-91,100,100,-69,100,100,100,100,100,100,100,100,100,-86,100,100,100,4153,5.4,3.8,1210,4155,5.3,3.6,-25.9,26.6,41
-92,100,100,-75,100,100,100,100,100,100,100,100,100,-80,100,100,100,4153,5.4,3.8,1210,4155,5.3,3.6,-25.9,26.6,41
-85,100,100,-73,100,100,100,100,100,100,100,100,100,-77,100,100,100,4153,5.4,3.8,1210,4155,5.3,3.6,-25.9,26.6,41
-85,100,100,-72,100,100,100,100,100,100,100,100,100,-78,100,100,100,4153,5.4,3.8,1210,4155,5.3,3.6,-25.9,26.6,41
-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4153,5.4,3.8,1210,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-83,100,100,100,100,100,100,100,100,100,-77,100,100,100,4153,5.4,3.8,1211,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-89,100,100,100,100,100,100,100,100,100,-86,100,100,100,4153,5.4,3.8,1211,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-83,100,100,100,100,100,100,100,100,100,-82,100,100,100,4153,5.4,3.8,1211,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-82,100,100,100,100,100,100,100,100,100,-95,100,100,100,4153,5.4,3.8,1211,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-81,100,100,100,100,100,100,100,100,100,-87,100,100,100,4153,5.4,3.8,1211,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-81,100,100,100,100,100,100,100,100,100,-86,100,100,100,4153,5.4,3.8,1211,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-85,100,100,100,100,100,100,100,100,100,-96,100,100,100,4153,5.4,3.8,1211,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-84,100,100,100,100,100,100,100,100,100,-96,100,100,100,4153,5.4,3.8,1211,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-70,100,100,100,100,100,100,100,100,100,-76,100,100,100,4153,5.4,3.8,1212,4155,5.3,3.6,-25.9,26.6,41
-94,100,100,-85,100,100,100,100,100,100,100,100,100,-79,100,100,-94,4153,5.4,3.8,1212,4155,5.3,3.6,-25.9,26.6,41
-87,100,100,-66,100,100,100,100,100,100,100,100,100,-84,100,100,-94,4153,5.4,3.8,1212,4155,5.3,3.6,-25.9,26.6,41
-91,100,100,-66,100,100,100,100,100,100,100,100,100,-85,100,100,100,4153,5.4,3.8,1212,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-65,100,100,100,100,100,100,100,100,100,-83,100,100,100,4153,5.4,3.8,1212,4155,5.3,3.6,-25.9,26.6,41
-95,100,100,-64,100,100,100,100,100,100,100,100,100,-81,100,100,100,4153,5.4,3.8,1212,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-68,100,100,100,100,100,100,100,100,100,-88,100,100,100,4153,5.4,3.8,1212,4155,5.3,3.6,-25.9,26.6,41
-90,100,100,-68,100,100,100,100,100,100,100,100,100,-92,100,100,100,4153,5.4,3.8,1212,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-64,100,100,100,100,100,100,100,100,100,-88,100,100,100,4153,5.4,3.8,1212,4155,5.3,3.6,-25.9,26.6,41
-95,100,100,-67,100,100,100,100,100,100,100,100,100,-82,100,100,100,4153,5.4,3.8,1210,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-80,100,100,100,100,100,100,100,100,100,-82,100,100,100,4153,5.4,3.8,1210,4155,5.3,3.6,-25.9,26.6,41
-95,100,100,-77,100,100,100,100,100,100,100,100,100,-84,100,100,100,4153,5.4,3.8,1210,4155,5.3,3.6,-25.9,26.6,41
-91,100,100,-71,100,100,100,100,100,100,100,100,100,-89,100,100,100,4153,5.4,3.8,1210,4155,5.3,3.6,-25.9,26.6,41
-94,100,100,-69,100,100,100,100,100,100,100,100,100,-97,100,100,100,4153,5.4,3.8,1210,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-71,100,100,100,100,100,100,100,100,100,-89,100,100,100,4153,5.4,3.8,1210,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-67,100,100,100,100,100,100,100,100,100,-88,100,100,100,4153,5.4,3.8,1210,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-73,100,100,100,100,100,100,100,100,100,-88,100,100,100,4153,5.4,3.8,1210,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,4153,5.4,3.8,1210,4155,5.3,3.6,-25.9,26.6,41
-93,100,100,-73,100,100,100,100,100,100,100,100,100,-82,100,100,100,4153,5.4,3.8,121D,4155,5.3,3.6,-25.9,26.6,41
-93,100,100,-90,100,100,100,100,100,100,100,100,100,-78,100,100,100,4153,5.4,3.8,121D,4155,5.3,3.6,-25.9,26.6,41
-93,100,100,-73,100,100,100,100,100,100,100,100,100,-78,100,100,-93,4153,5.4,3.8,121D,4155,5.3,3.6,-25.9,26.6,41
-87,100,100,-71,100,100,100,100,100,100,100,100,100,-82,100,100,100,4153,5.4,3.8,121D,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-73,100,100,100,100,100,100,100,100,100,-84,100,100,100,4153,5.4,3.8,121D,4155,5.3,3.6,-25.9,26.6,41
-89,100,100,-77,100,100,100,100,100,100,100,100,100,-84,100,100,100,4153,5.4,3.8,121D,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-79,100,100,100,100,100,100,100,100,100,-88,100,100,100,4153,5.4,3.8,121D,4155,5.3,3.6,-25.9,26.6,41
-95,100,100,-77,100,100,100,100,100,100,100,100,100,-88,100,100,100,4153,5.4,3.8,121D,4155,5.3,3.6,-25.9,26.6,41
-92,100,100,-68,100,100,100,100,100,100,100,100,100,-81,100,100,100,4153,5.4,3.8,121D,4155,5.3,3.6,-25.9,26.6,41
-93,100,100,-71,100,100,100,100,100,100,100,100,100,-84,100,100,100,4153,5.4,3.8,1F61,4155,5.3,3.6,-25.9,26.6,41
-92,100,100,-85,100,100,100,100,100,100,100,100,100,-82,100,100,-96,4153,5.4,3.8,1F61,4155,5.3,3.6,-25.9,26.6,41
-90,100,100,-67,100,100,100,100,100,100,100,100,100,-76,100,100,-93,4153,5.4,3.8,1F61,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-74,100,100,100,100,100,100,100,100,100,-76,100,100,100,4153,5.4,3.8,1F61,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-75,100,100,100,100,100,100,100,100,100,-88,100,100,100,4153,5.4,3.8,1F61,4155,5.3,3.6,-25.9,26.6,41
-95,100,100,-72,100,100,100,100,100,100,100,100,100,-93,100,100,100,4153,5.4,3.8,1F61,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-71,100,100,100,100,100,100,100,100,100,-87,100,100,100,4153,5.4,3.8,1F61,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-72,100,100,100,100,100,100,100,100,100,-88,100,100,100,4153,5.4,3.8,1F61,4155,5.3,3.6,-25.9,26.6,41
-93,100,100,-74,100,100,100,100,100,100,100,100,100,-84,100,100,100,4153,5.4,3.8,1F61,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-72,100,100,100,100,100,100,100,100,100,-88,100,100,100,4153,5.4,3.8,1F61,4155,5.3,3.6,-25.9,26.6,41
-92,100,100,-65,100,100,100,100,100,100,100,100,100,-74,100,100,100,4153,5.4,3.8,2055,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-87,100,100,100,100,100,100,100,100,100,-79,100,100,100,4153,5.4,3.8,2055,4155,5.3,3.6,-25.9,26.6,41
100,100,100,-82,100,100,100,100,100,100,100,100,100,-77,100,100,100,4153,5.4,3.8,2055,4155,5.3,3.6,-25.9,26.6,41
-93,100,100,-68,100,100,100,100,100,100,100,100,100,-77,100,100,100,4153,5.4,3.8,2055,4155,5.3,3.6,-25.9,26.6,41
-91,100,100,-67,100,100,100,100,100,100,100,100,100,-86,100,100,100,4153,5.4,3.8,2055,4155,5.3,3.6,-25.9,26.6,41
